NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
6937,대구광역시 수성구 범어동,Jun-88,88,6,범어청구하이츠,전세,59.97,202407,27,"23,000",0,4,2000,청호로84안길 2,202410~202610,신규,-,,,아파트
6938,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,전세,84.9258,202407,27,"40,000",0,10,2018,청수로 274,202407~202607,갱신,-,"46,000",0,아파트
6939,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,전세,59.8476,202407,27,"31,000",0,23,2024,지산로3길 33,202408~202608,신규,-,,,아파트
6940,대구광역시 수성구 범어동,305-3,305,3,서한두레,월세,84.925,202407,27,"3,000",110,8,1993,달구벌대로496길 72,202409~202609,신규,-,,,아파트
6941,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,전세,84.914,202407,27,"37,000",0,16,2019,알파시티2로 48,202409~202609,신규,-,,,아파트
6942,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,월세,118.883,202407,27,"60,000",240,12,2020,범어로18길 22,202407~202601,갱신,-,"60,000",240,아파트
6943,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,전세,84.9971,202407,27,"32,000",0,7,2020,희망로24길 24,202407~202607,갱신,-,"40,000",0,아파트
6944,대구광역시 수성구 중동,645,645,0,수성데시앙리버뷰,전세,84.9494,202407,27,"31,000",0,10,2022,희망로20길 10,202409~202609,신규,-,,,아파트
6945,대구광역시 수성구 중동,645,645,0,수성데시앙리버뷰,전세,84.9814,202407,27,"30,000",0,8,2022,희망로20길 10,202408~202608,신규,-,,,아파트
6946,대구광역시 수성구 시지동,498,498,0,고산노변타운,월세,59.75,202407,27,"1,000",55,13,1996,시지로 55,202408~202608,신규,-,,,아파트
6947,대구광역시 수성구 지산동,1288,1288,0,지산타운,월세,40.58,202407,27,"1,000",45,8,1991,용학로 303,-,-,-,,,아파트
6948,대구광역시 수성구 중동,645,645,0,수성데시앙리버뷰,전세,84.9494,202407,27,"31,000",0,10,2022,희망로20길 10,202409~202611,신규,-,,,아파트
