NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
3240,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,84.97,202408,13,"50,200",-,5,개인,개인,2006,청수로 213,20240902,중개거래,대구 수성구,-
3241,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,111.1863,202408,13,"112,000",105,26,개인,개인,2018,청수로 274,-,중개거래,대구 수성구,24.11.28
3242,대구광역시 수성구 신매동,569,569,0,시지대백신화창신맨션,60,202408,13,"18,100",202,9,개인,개인,1994,고산로 90,-,중개거래,대구 수성구,24.11.21
3243,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,59.8476,202408,12,"46,000",108,12,개인,개인,2024,지산로3길 33,-,중개거래,대구 수성구,24.08.16
3244,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202408,12,"53,000",106동,3,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,24.10.18
3245,대구광역시 수성구 범어동,175-1,175,1,브라운스톤범어,84.8465,202408,12,"66,800",브라운스톤 범어,25,개인,개인,2017,동대구로 354,-,중개거래,대구 수성구,24.10.21
3246,대구광역시 수성구 수성동1가,272-11,272,11,우방한가람타운,59.93,202408,12,"21,000",-,6,개인,개인,1995,명덕로 368,-,중개거래,대구 수성구,24.09.09
3247,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,116.82,202408,12,"70,000",1403,7,개인,개인,2006,청수로 261,-,중개거래,대구 수성구,24.10.28
3248,대구광역시 수성구 사월동,464,464,0,사월보성,59.97,202408,12,"15,500",102,9,개인,개인,1996,욱수천로 133,-,중개거래,대구 수성구,24.12.17
3249,대구광역시 수성구 범어동,2280,2280,0,빌리브범어120,84.5729,202408,12,"102,000",103동,8,개인,개인,2022,범어로20길 120,-,중개거래,대구 남구,24.09.10
3250,대구광역시 수성구 범어동,906-1,906,1,유림노르웨이숲,130.6444,202408,12,"109,500",102,7,개인,개인,2006,동대구로50길 37,-,중개거래,대구 수성구,24.11.11
3251,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,75.458,202408,12,"70,000",101,8,개인,개인,2022,청솔로 16,-,중개거래,대구 수성구,24.11.26
3252,대구광역시 수성구 지산동,1288,1288,0,지산타운,40.58,202408,12,"10,800",302,13,개인,개인,1991,용학로 303,-,중개거래,대구 수성구,24.09.13
3253,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202408,11,"60,850",101동,28,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,24.11.18
3254,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202408,11,"99,000",105동,25,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.09.27
3255,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,84.9094,202408,11,"75,000",105,25,개인,개인,2018,청수로 274,-,중개거래,대구 수성구,24.10.08
3256,대구광역시 수성구 지산동,1270,1270,0,청구타운,84.9,202408,11,"25,000",105,5,개인,개인,1991,지산로 48,-,중개거래,대구 수성구,24.09.09
3257,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202408,11,"102,300",103동,20,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.10.22
3258,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,109.8459,202408,11,"93,500",301,6,개인,개인,2015,수성로69길 41,-,중개거래,대구 수성구,24.12.27
3259,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.941,202408,11,"95,000",105동,23,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,24.08.23
3260,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,84.9258,202408,11,"70,000",106,2,개인,개인,2018,청수로 274,-,중개거래,대구 수성구,25.02.24
3261,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,84.97,202408,10,"52,000",1101,8,개인,개인,2006,청수로 213,-,중개거래,"대구 동구, 대구 수성구",24.10.15
3262,대구광역시 수성구 범어동,2253,2253,0,빌리브범어,84.9931,202408,10,"126,000",103동,13,개인,개인,2019,청호로 418,-,중개거래,대구 수성구,25.02.19
3263,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202408,10,"57,200",103동,13,개인,개인,2020,희망로24길 24,-,중개거래,"경기 광주시, 대구 수성구",24.08.26
3264,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.8826,202408,10,"62,000",103동,26,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,24.10.21
3265,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.6686,202408,10,"63,900",103동,28,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,24.09.10
3266,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.9365,202408,10,"37,700",104,12,개인,개인,2013,파동로 222,-,중개거래,대구 수성구,24.10.31
3267,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,84.5905,202408,10,"76,700",102,36,개인,개인,2018,청수로 274,-,중개거래,대구 수성구,24.11.18
3268,대구광역시 수성구 지산동,1234-1,1234,1,지산2단지,54.12,202408,10,"15,000",204,9,개인,개인,1991,지산로 5,-,중개거래,대구 수성구,24.10.17
3269,대구광역시 수성구 지산동,1257,1257,0,화성맨션,84.97,202408,10,"27,500",101,1,개인,개인,1991,용학로35길 62,-,중개거래,대구 수성구,24.09.30
3270,대구광역시 수성구 범어동,2277,2277,0,힐스테이트범어센트럴,84.91,202408,10,"79,000",104동,18,개인,개인,2022,상록로 80,-,중개거래,대구 수성구,24.09.10
3271,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202408,10,"68,500",104동,25,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.12.06
3272,대구광역시 수성구 수성동4가,1115-16,1115,16,대림이편한세상,84.9327,202408,10,"42,000",107,3,개인,개인,2005,들안로73길 50-7,-,중개거래,"대구 동구, 대구 수성구",24.11.08
3273,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,84.9978,202408,10,"50,150",105,19,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,24.08.23
3274,대구광역시 수성구 수성동3가,130-1,130,1,수성3가화성파크드림1단지,159.5388,202408,10,"121,000",102,11,개인,개인,2009,들안로60길 17,-,중개거래,"대구 달서구, 대구 수성구",24.10.21
3275,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202408,10,"150,000",102,19,개인,개인,2020,범어로18길 22,-,중개거래,"대구 수성구, 대구 중구",24.11.19
3276,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202408,10,"148,500",105,11,개인,개인,2020,범어로18길 22,-,중개거래,대구 수성구,25.02.14
3277,대구광역시 수성구 매호동,979-4,979,4,한일유앤아이,84.9925,202408,10,"29,000",106,18,개인,개인,2006,고산로 162,-,중개거래,대구 수성구,24.11.01
3278,대구광역시 수성구 매호동,1331,1331,0,하나타운,45.69,202408,10,"15,000",103,12,개인,개인,1995,고산로 123,-,중개거래,대구 수성구,24.10.17
3279,대구광역시 수성구 매호동,997-2,997,2,시지서한타운2,84.82,202408,10,"24,750",101,12,개인,개인,1996,천을로31길 8,-,중개거래,대구 수성구,24.10.18
3280,대구광역시 수성구 사월동,464,464,0,사월보성,84.99,202408,10,"28,500",108,19,개인,개인,1996,욱수천로 133,-,중개거래,대구 수성구,24.08.26
3281,대구광역시 수성구 수성동1가,Jan-93,93,1,태왕하이츠리버뷰,84.9836,202408,10,"46,500",101,15,개인,개인,2004,달구벌대로454길 9,-,중개거래,대구 수성구,24.11.08
3282,대구광역시 수성구 신매동,10-31,10,31,한라하우젠트,84.9639,202408,10,"35,700",102,18,개인,개인,2006,달구벌대로 3310,-,중개거래,대구 수성구,24.09.30
3283,대구광역시 수성구 만촌동,1040-12,1040,12,만촌역 서한포레스트,84.9412,202408,10,"84,000",101동,15,개인,개인,2022,달구벌대로 2606,-,중개거래,대구 수성구,25.01.31
3284,대구광역시 수성구 신매동,581,581,0,시지태성맨션,84.98,202408,10,"28,300",235,9,개인,개인,1994,고산로 50,-,중개거래,대구 수성구,24.11.14
3285,대구광역시 수성구 신매동,601,601,0,시지보성서한아파트,116.65,202408,10,"34,300",-,14,개인,개인,1995,신매로 21,20240904,중개거래,대구 수성구,-
3286,대구광역시 수성구 신매동,601,601,0,시지보성서한아파트,116.65,202408,10,"34,300",-,14,개인,개인,1995,신매로 21,20240910,중개거래,대구 수성구,-
3287,대구광역시 수성구 신매동,601,601,0,시지보성서한아파트,116.65,202408,10,"34,300",262,14,개인,개인,1995,신매로 21,-,중개거래,대구 수성구,24.09.30
3288,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,67.2914,202408,10,"77,000",302동,22,개인,개인,2016,교학로 13,-,중개거래,대구 수성구,24.12.10
3289,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,204.0727,202408,10,"239,000",104,33,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.09.25
3290,대구광역시 수성구 범물동,670,670,0,우방미진하이츠,84.9,202408,9,"24,000",105,8,개인,개인,2000,지범로 290,-,직거래,-,24.08.13
3291,대구광역시 수성구 시지동,486,486,0,노변청구,59.99,202408,9,"24,300",105,7,개인,개인,1996,시지로 21,-,중개거래,대구 수성구,24.08.28
3292,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202408,9,"97,500",103동,5,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.10.21
3293,대구광역시 수성구 시지동,462-2,462,2,대백,59.45,202408,9,"15,000",103,7,개인,개인,1992,달구벌대로625길 21,-,직거래,-,24.08.12
3294,대구광역시 수성구 범어동,2030,2030,0,래미안수성,134.568,202408,9,"89,900",103,11,개인,개인,2008,상록로 69,-,중개거래,대구 수성구,25.02.21
3295,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9816,202408,9,"100,000",204,5,개인,개인,2009,범어로 73,-,중개거래,대구 수성구,24.12.30
3296,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202408,9,"143,500",105,4,개인,개인,2020,범어로18길 22,-,중개거래,대구 수성구,24.11.20
3297,대구광역시 수성구 범어동,2291,2291,0,수성범어W,84.9911,202408,9,"82,500",105동,45,개인,개인,2023,달구벌대로 2436,-,직거래,-,24.08.20
3298,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202408,9,"65,500",108동,3,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.10.30
3299,대구광역시 수성구 황금동,365,365,0,캐슬골드파크3단지,84.97,202408,9,"50,500",-,13,개인,개인,2006,청수로 257,20240912,중개거래,"경북 경산시, 대구 수성구",-
3300,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202408,8,"68,500",104동,28,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.10.21
3301,대구광역시 수성구 범물동,1332,1332,0,"범물에덴,신화아파트",83.46,202408,8,"22,900",202,6,개인,개인,1992,지범로40길 6,-,중개거래,대구 수성구,24.09.06
3302,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9828,202408,8,"80,300",101,3,개인,개인,2022,청솔로 16,-,중개거래,대구 수성구,24.10.04
3303,대구광역시 수성구 범어동,314-2,314,2,을지맨션,113.82,202408,8,"107,000",102,6,개인,개인,1987,달구벌대로496길 88,-,중개거래,대구 수성구,25.01.20
3304,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,99.9942,202408,8,"79,400",301,5,개인,개인,2015,수성로69길 41,-,중개거래,대구 수성구,24.10.22
3305,대구광역시 수성구 노변동,742,742,0,수성알파시티청아람,59.946,202408,8,"42,400",106동,15,개인,개인,2021,알파시티2로 96,-,중개거래,대구 수성구,24.09.20
3306,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202408,8,"68,500",-,28,개인,개인,2015,들안로78길 45,20240827,중개거래,대구 수성구,-
3307,대구광역시 수성구 범어동,Jul-77,77,7,범어삼성쉐르빌,84.9356,202408,8,"93,000",101,10,개인,개인,2010,청호로 426,-,중개거래,대구 수성구,25.02.05
3308,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,99.9942,202408,8,"79,400",-,5,개인,개인,2015,수성로69길 41,20240906,중개거래,대구 수성구,-
3309,대구광역시 수성구 수성동4가,1115-16,1115,16,대림이편한세상,120.5542,202408,8,"59,000",-,9,개인,개인,2005,들안로73길 50-7,20240809,직거래,-,-
3310,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,59.9869,202408,8,"53,800",110동,8,개인,개인,2015,들안로78길 45,-,중개거래,"대구 수성구, 대구 중구",24.11.29
3311,대구광역시 수성구 수성동4가,1090-5,1090,5,쌍용화성,84.9,202408,8,"38,700",104,7,개인,개인,1996,수성로 411,-,중개거래,대구 수성구,24.12.23
3312,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,74.91,202408,8,"35,700",507,4,개인,개인,2003,동원로 100,-,중개거래,"대구 동구, 대구 수성구",24.09.20
3313,대구광역시 수성구 지산동,1297-3,1297,3,지산서한이다음아파트,59.56,202408,8,"15,200",402,14,개인,개인,1991,용학로 313,-,중개거래,대구 수성구,24.08.08
3314,대구광역시 수성구 범어동,966-1,966,1,범어월드메르디앙웨스턴카운티,132.6887,202408,8,"88,000",204,17,개인,개인,2008,범어천로 200,-,중개거래,대구 수성구,24.11.19
3315,대구광역시 수성구 범어동,792-19,792,19,코오롱하늘채수,173.159,202408,7,"97,500",101,6,개인,개인,2005,범어천로 126,-,중개거래,대구 수성구,25.01.09
3316,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.955,202408,7,"102,500",103동,31,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.09.02
3317,대구광역시 수성구 매호동,979-4,979,4,한일유앤아이,84.9925,202408,7,"35,900",105,8,개인,개인,2006,고산로 162,-,직거래,-,24.08.29
3318,대구광역시 수성구 신매동,580,580,0,시지청솔타운,57.39,202408,7,"17,000",217,10,개인,개인,1995,고산로 70,-,직거래,-,24.08.27
3319,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202408,7,"58,000",106동,20,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,24.09.19
3320,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,84.9362,202408,7,"62,800",101,3,개인,개인,2024,지산로3길 33,-,중개거래,대구 수성구,24.10.31
3321,대구광역시 수성구 범어동,177-1,177,1,범어서한포레스트,98.9991,202408,7,"92,800",102,18,개인,개인,2020,동대구로 346,-,중개거래,"대구 북구, 대구 수성구",24.12.20
3322,대구광역시 수성구 범어동,314-2,314,2,을지맨션,79.74,202408,7,"77,000",102,9,개인,개인,1987,달구벌대로496길 88,-,중개거래,대구 수성구,24.11.29
3323,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,84.8882,202408,7,"31,500",103,17,개인,개인,2013,달구벌대로669길 20,-,중개거래,대구 수성구,24.11.29
3324,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,84.974,202408,7,"100,000",102,16,개인,개인,2019,교학로 65,-,중개거래,대구 수성구,24.11.18
3325,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,72.9621,202408,7,"85,100",101동,22,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,24.09.30
3326,대구광역시 수성구 황금동,505,505,0,화성고려파크뷰,228.7634,202408,7,"95,000",101,11,개인,개인,2003,청수로40길 29,-,중개거래,대구 수성구,25.04.29
3327,대구광역시 수성구 범어동,792-19,792,19,코오롱하늘채수,106.4102,202408,7,"76,200",102,17,개인,개인,2005,범어천로 126,-,중개거래,대구 수성구,25.01.09
3328,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.7725,202408,6,"67,500",-,13,개인,개인,2015,들안로78길 45,20240829,중개거래,대구 수성구,-
3329,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.955,202408,6,"97,800",102동,7,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.12.09
3330,대구광역시 수성구 황금동,60,60,0,우방2,76.44,202408,6,"62,900",-,1,개인,개인,1986,청호로 330,20240820,중개거래,대구 수성구,-
3331,대구광역시 수성구 지산동,1272-3,1272,3,현대맨션,84.87,202408,6,"24,000",102,4,개인,개인,1991,지범로22길 20,-,중개거래,대구 수성구,24.08.26
3332,대구광역시 수성구 만촌동,1356-3,1356,3,메트로팔레스1,134.98,202408,6,"61,000",106,3,개인,개인,2003,동원로 135,-,중개거래,대구 수성구,24.10.11
3333,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.914,202408,6,"73,000",103동,14,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,24.10.31
3334,대구광역시 수성구 수성동3가,130-1,130,1,수성3가화성파크드림1단지,133.1172,202408,6,"106,500",101,16,개인,개인,2009,들안로60길 17,-,중개거래,대구 수성구,24.11.07
3335,대구광역시 수성구 범물동,1372,1372,0,청아타운,134.73,202408,6,"32,500",205,3,개인,개인,1992,범안로 40,-,중개거래,대구 수성구,24.10.04
3336,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.7725,202408,6,"67,500",-,13,개인,개인,2015,들안로78길 45,20240828,중개거래,대구 수성구,-
3337,대구광역시 수성구 노변동,353,353,0,수성월드메르디앙,84.8075,202408,6,"41,800",104,6,개인,개인,2007,노변로 55,-,중개거래,대구 수성구,24.10.25
3338,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202408,6,"152,500",102,15,개인,개인,2020,범어로18길 22,-,중개거래,대구 수성구,24.12.13
3339,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,112.1072,202408,6,"76,950",102동,27,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,24.09.23
3340,대구광역시 수성구 지산동,761,761,0,녹원맨션,84.96,202408,6,"39,200",110,8,개인,개인,1989,무학로 189,-,중개거래,"대구 수성구, 대구 중구",24.09.24
3341,대구광역시 수성구 파동,486-1,486,1,화성파크뷰,84.9848,202408,6,"25,700",103,15,개인,개인,2004,파동로 19,-,중개거래,대구 수성구,24.09.30
3342,대구광역시 수성구 황금동,60,60,0,우방2,76.44,202408,6,"62,900",201,1,개인,개인,1986,청호로 330,-,중개거래,대구 수성구,24.09.05
3343,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.7725,202408,6,"67,500",105동,13,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.09.10
3344,대구광역시 수성구 황금동,272,272,0,신천지타운,134.79,202408,6,"56,000",203,5,개인,개인,1991,청호로46길 16,-,직거래,-,25.03.05
3345,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202408,6,"65,900",104동,21,개인,개인,2021,수성로 185,-,중개거래,"대구 동구, 대구 수성구",25.02.05
3346,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,74.91,202408,5,"36,500",202,14,개인,개인,2003,동원로 123,-,직거래,-,24.08.05
3347,대구광역시 수성구 사월동,645,645,0,시지한신휴플러스,84.7125,202408,5,"37,500",102,16,개인,개인,2013,달구벌대로669길 50,-,중개거래,경북 경산시,24.12.03
3348,대구광역시 수성구 범어동,906-1,906,1,유림노르웨이숲,84.9902,202408,5,"75,000",105,6,개인,개인,2006,동대구로50길 37,-,직거래,-,24.12.09
3349,대구광역시 수성구 매호동,1331,1331,0,하나타운,45.69,202408,5,"14,500",106,4,개인,개인,1995,고산로 123,-,중개거래,대구 수성구,24.09.26
3350,대구광역시 수성구 신매동,570,570,0,시지삼주한라협화,84.84,202408,5,"32,800",212,10,개인,개인,1994,신매로 91,-,중개거래,대구 수성구,24.10.21
3351,대구광역시 수성구 시지동,499,499,0,노변다숲,59.73,202408,5,"15,000",104,11,개인,개인,1996,노변공원로 34,-,중개거래,대구 수성구,24.09.20
3352,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,137.0619,202408,5,"155,000",108,22,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.09.20
3353,대구광역시 수성구 신매동,570,570,0,시지삼주한라협화,84.84,202408,5,"32,800",-,10,개인,개인,1994,신매로 91,20240805,중개거래,대구 수성구,-
3354,대구광역시 수성구 시지동,600,600,0,고산역화성파크드림,84.8338,202408,5,"46,000",101동,11,개인,개인,2019,달구벌대로 3122,-,중개거래,대구 수성구,24.12.30
3355,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9899,202408,5,"83,500",103,12,개인,개인,2022,청솔로 16,-,중개거래,대구 수성구,24.12.24
3356,대구광역시 수성구 시지동,499,499,0,노변다숲,59.73,202408,5,"18,000",101,12,개인,개인,1996,노변공원로 34,-,중개거래,대구 수성구,24.08.05
3357,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9828,202408,5,"79,500",109,11,개인,개인,2022,청솔로 16,-,중개거래,대구 수성구,24.08.30
3358,대구광역시 수성구 만촌동,1046-10,1046,10,수성2차e-편한세상,121.0597,202408,5,"98,500",106,10,개인,개인,2007,달구벌대로522길 33,-,중개거래,대구 수성구,24.10.31
3359,대구광역시 수성구 지산동,1275,1275,0,지산한라타운,59.85,202408,5,"16,000",102,1,개인,개인,1991,지범로22길 9,-,중개거래,대구 수성구,24.10.07
3360,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.914,202408,5,"77,800",106동,27,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,24.10.28
3361,대구광역시 수성구 범어동,2248,2248,0,범어라온프라이빗,84.9704,202408,5,"79,500",102,13,개인,개인,2016,동대구로55길 11,-,중개거래,대구 수성구,24.10.30
3362,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202408,4,"157,000",101,9,개인,개인,2020,범어로18길 22,-,중개거래,대구 수성구,24.12.27
3363,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,84.9978,202408,4,"52,500",102,17,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,24.10.04
3364,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,59.9776,202408,4,"53,000",101,4,개인,개인,2018,청수로 274,-,중개거래,대구 수성구,24.09.06
3365,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,84.97,202408,4,"61,000",1409,16,개인,개인,2006,청수로 261,-,중개거래,대구 수성구,24.10.30
3366,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,84.97,202408,4,"61,000",-,16,개인,개인,2006,청수로 261,20240808,중개거래,대구 수성구,-
3367,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.914,202408,3,"77,300",105동,17,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,24.09.02
3368,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,129.0208,202408,3,"170,000",106,45,개인,개인,2009,달구벌대로 2435,-,중개거래,"경북 경산시, 대구 수성구",24.09.30
3369,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,112.1072,202408,3,"77,500",-,22,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,-
3370,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202408,3,"57,200",-,12,개인,개인,2020,희망로24길 24,20240924,중개거래,"대구 남구, 대구 수성구",-
3371,대구광역시 수성구 범어동,341,341,0,범어목련,52.86,202408,3,"57,500",2,3,개인,개인,1987,청호로 340,-,중개거래,대구 수성구,24.10.04
3372,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202408,3,"57,200",102동,12,개인,개인,2020,희망로24길 24,-,중개거래,"대구 남구, 대구 수성구",24.10.31
3373,대구광역시 수성구 수성동4가,1017-1,1017,1,수성태영데시앙,114.266,202408,3,"76,000",104,16,개인,개인,2008,들안로 360,-,중개거래,대구 수성구,24.09.23
3374,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,134.98,202408,3,"57,500",206,4,개인,개인,2003,동원로 123,-,중개거래,대구 수성구,24.10.07
3375,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202408,3,"64,900",103동,17,개인,개인,2021,수성로 185,-,중개거래,대구 수성구,24.09.30
3376,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202408,3,"69,800",105,20,개인,개인,2015,수성로69길 70,-,중개거래,대구 수성구,24.11.29
3377,대구광역시 수성구 시지동,600,600,0,고산역화성파크드림,84.8338,202408,3,"45,500",101동,7,개인,개인,2019,달구벌대로 3122,-,중개거래,대구 수성구,24.11.25
3378,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,84.9397,202408,3,"68,000",104,24,개인,개인,2024,지산로3길 33,-,중개거래,대구 수성구,24.09.09
3379,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.9478,202408,3,"74,800",102동,18,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,24.11.04
3380,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,74.91,202408,3,"34,100",505,4,개인,개인,2003,동원로 100,-,중개거래,대구 수성구,24.09.24
3381,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,134.98,202408,3,"57,500",-,4,개인,개인,2003,동원로 123,20240822,중개거래,대구 수성구,-
3382,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,116.82,202408,3,"66,500",1101,14,개인,개인,2006,청수로 213,-,중개거래,대구 수성구,24.12.27
3383,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202408,3,"66,900",108동,7,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.11.11
3384,대구광역시 수성구 두산동,999,999,0,수성레이크푸르지오,84.9381,202408,2,"72,000",101동,6,개인,개인,2022,청수로24길 91,-,중개거래,대구 달서구,24.09.02
3385,대구광역시 수성구 수성동4가,1017-1,1017,1,수성태영데시앙,114.266,202408,2,"82,000",102,12,개인,개인,2008,들안로 360,-,중개거래,대구 수성구,24.09.13
3386,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,84.97,202408,2,"51,000",1102,14,개인,개인,2006,청수로 213,-,중개거래,대구 수성구,24.10.31
3387,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,34.44,202408,2,"9,000",104,7,개인,개인,1992,용학로 336,-,중개거래,대구 수성구,24.08.20
3388,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.9971,202408,2,"73,000",104동,29,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,24.11.11
3389,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.9557,202408,2,"68,500",106동,23,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.10.11
3390,대구광역시 수성구 범물동,1382,1382,0,삼주타운,84.88,202408,2,"19,200",101,10,개인,개인,1993,범안로8길 35,-,중개거래,대구 수성구,24.08.30
3391,대구광역시 수성구 범어동,614-100,614,100,범어청구푸른마을,84.96,202408,1,"53,300",104,14,개인,개인,2000,동대구로 240,-,중개거래,대구 수성구,24.11.15
3392,대구광역시 수성구 지산동,1200,1200,0,목련,42.66,202408,1,"18,000",1,1,개인,개인,1986,용학로42길 13,-,직거래,-,24.08.02
3393,대구광역시 수성구 범어동,2030,2030,0,래미안수성,125.9433,202408,1,"80,200",103,2,개인,개인,2008,상록로 69,-,중개거래,대구 수성구,24.10.31
3394,대구광역시 수성구 수성동3가,130-1,130,1,수성3가화성파크드림1단지,159.5388,202408,1,"120,000",104,12,개인,개인,2009,들안로60길 17,-,중개거래,대구 수성구,24.09.20
